id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
42911686,Loft Studio - Monteverde,19339416,Paola,,XII Monte Verde,41.87184,12.45213,Entire home/apt,37,2,25,2021-07-18,1.57,2,311,22,
42919788,Double Room Guest House Rome Center,256680931,Stella,,I Centro Storico,41.89913,12.50378,Private room,73,1,0,,,15,162,0,
42919885,Quadruple Room Guest House -,256680931,Stella,,I Centro Storico,41.89758,12.50272,Private room,88,1,0,,,15,158,0,
42920443,Queen Vatican - Room 1 a due passi da S. Pietro,305274155,Daniele,,XIV Monte Mario,41.92068,12.41863,Private room,69,1,0,,,5,358,0,
42920599,KAMCHŪ APARTMENTS: #TORVERGATA (rif T1),270954123,Luca,,VII San Giovanni/Cinecittà,41.81589,12.60999,Private room,14,30,0,,,55,284,0,
42924146,Casa All'Orologio  Elegant Apartment Navona,37169474,Roberta,,I Centro Storico,41.8994,12.46765,Entire home/apt,136,2,3,2021-08-23,0.88,1,340,3,
42924184,Fornaci Vatican Flat - B,30389177,Francesca,,XIII Aurelia,41.899651,12.456192,Entire home/apt,90,1,2,2021-10-11,2,1,0,2,
42925184,KAMCHŪ APARTMENTS single bedroom in VIALE LIBIA,270954123,Luca,,II Parioli/Nomentano,41.92934,12.51674,Private room,32,1,0,,,55,284,0,
42925545,KAMCHŪ APARTMENTS single bedroom in VIALE LIBIA,270954123,Luca,,II Parioli/Nomentano,41.93129,12.51839,Private room,31,1,0,,,55,253,0,
42925797,KAMCHŪ APARTMENTS single bedroom VILLA ADA,270954123,Luca,,II Parioli/Nomentano,41.9367,12.50903,Private room,38,1,0,,,55,284,0,
42925961,KAMCHŪ APARTMENTS single bedroom VILLA-ADA,270954123,Luca,,II Parioli/Nomentano,41.93796,12.51046,Private room,37,1,0,,,55,281,0,
42933915,Domus Domi Quirinale (Via delle Quattro Fontane),6519534,Alessia & Daniele,,I Centro Storico,41.90332,12.49218,Entire home/apt,90,1,0,,,25,171,0,QR CODE REGIONALE 12061
42942633,Stanza Matrimoniale Roma San Paolo/Ostiense,20127651,Riccardo,,VIII Appia Antica,41.85333,12.47926,Private room,18,5,8,2021-09-13,0.53,1,177,5,
42947055,"Boutique Centrale Palace, Single Room",305449326,Boutique Centrale Palace,,I Centro Storico,41.90471,12.48053,Private room,10000,1,0,,,8,25,0,
42947212,"Boutique Centrale Palace, Double Room Single Use",305449326,Boutique Centrale Palace,,I Centro Storico,41.90286,12.47866,Private room,10000,1,0,,,8,26,0,
42947265,"Boutique Centrale Palace, Superior Room",305449326,Boutique Centrale Palace,,I Centro Storico,41.90462,12.47998,Private room,10000,1,0,,,8,26,0,
42948785,La tua Suite nel cuore della città eterna,341950018,Delia,,I Centro Storico,41.9046,12.47219,Private room,70,1,0,,,1,0,0,
42951402,St. Angelo Castel / Family Standard Room 4 Pax,18873075,Simonetta,,XIII Aurelia,41.89846,12.45566,Private room,88,1,0,,,4,217,0,
42958617,Nobility & Prestige close to Pantheon 5BR,342045476,Cesare,,I Centro Storico,41.89763,12.47482,Entire home/apt,5000,5,0,,,1,365,0,
42959263,Easy Holidays - In Selci 1,233821212,Marcello,,I Centro Storico,41.89353,12.49458,Entire home/apt,76,1,3,2021-07-17,1.32,11,118,3,
42969597,stay home in the heart of rome entire place,342114898,Dario Enrico Franco,,I Centro Storico,41.90026,12.4927,Entire home/apt,300,1,0,,,1,0,0,
42970546,Apartment 4th via della Vite near Piazza di Spagna,47959968,Laura,,I Centro Storico,41.90468,12.48167,Entire home/apt,999,1,0,,,6,162,0,
42972216,Next stop St Peter Rome - Apartment,18873075,Simonetta,,XIII Aurelia,41.89819,12.45549,Entire home/apt,180,1,1,2021-08-06,0.44,4,214,1,
42986099,CENTRALE SILENZIOSO,342251726,Domenico,,II Parioli/Nomentano,41.8992,12.51461,Private room,18,6,0,,,4,302,0,
43006204,cosy studio close to Vatican smart working ideal,22882112,Fabiano,,I Centro Storico,41.90964,12.4499,Entire home/apt,65,4,1,2020-04-25,0.06,3,261,0,
43012322,Relaxing Rome rooftop,341544934,Otello,,III Monte Sacro,41.97505,12.50935,Entire home/apt,50,3,0,,,1,365,0,
43017870,Deliziosa Camera arredata vicino metro S. Paolo,6235444,Giuseppe,,VIII Appia Antica,41.85418,12.48007,Private room,18,30,0,,,15,253,0,
43020448,"""Roma... E' piu' bella viverla !!! "" - Roman 1",341956728,Arturo,,I Centro Storico,41.90995,12.46063,Private room,60,1,0,,,4,0,0,
43022935,"Roya , Near metro and shopping center",341146559,Motahhare,,VI Roma delle Torri,41.86846,12.63055,Private room,28,2,1,2020-04-10,0.05,1,180,0,
43029293,Like At Home San Giovanni,20636705,Raffaele&Ligheia,,VII San Giovanni/Cinecittà,41.8755,12.52384,Entire home/apt,185,2,0,,,5,90,0,
43032295,"""Roma... E' piu' bella viverla !!! "" Roman 3",341956728,Arturo,,I Centro Storico,41.91028,12.45956,Private room,50,1,0,,,4,0,0,
43033846,"""Roma... E' piu' bella viverla !!! - Roman 2",341956728,Arturo,,I Centro Storico,41.90964,12.45915,Private room,85,1,0,,,4,0,0,
43034007,"""Roma... E' piu' bella viverla !!! "" - Roman 4",341956728,Arturo,,I Centro Storico,41.90828,12.4597,Private room,80,1,0,,,4,0,0,
43034837,Appartamento sul Lago di Martignano,5690754,Livia,,XV Cassia/Flaminia,42.12,12.32494,Entire home/apt,150,1,0,,,7,320,0,
43035428,Appartamento sul Lago di Martignano,5690754,Livia,,XV Cassia/Flaminia,42.11972,12.32634,Entire home/apt,200,1,0,,,7,315,0,
43035568,Appartamento sul Lago di Martignano,5690754,Livia,,XV Cassia/Flaminia,42.1216,12.32422,Entire home/apt,150,1,0,,,7,337,0,
43035708,Appartamento sul Lago di Martignano,5690754,Livia,,XV Cassia/Flaminia,42.12023,12.32438,Entire home/apt,200,1,0,,,7,0,0,
43036135,Hotel Principessa Isabella,312575420,Lesego,,I Centro Storico,41.90964,12.4921,Hotel room,0,1,0,,,1,0,0,
43050453,Waterfront Mansion in Rome near Lake,270230010,Iris - BELVILLA,,XV Cassia/Flaminia,42.12092,12.32392,Entire home/apt,46,1,4,2020-11-15,0.24,8,365,2,
43051320,Rome Deluxe Apartment 2,240673502,Angelo,,I Centro Storico,41.90472,12.45987,Entire home/apt,110,2,0,,,2,335,0,
43053548,LOFT SMILE 😊,276344055,Paolo,,VII San Giovanni/Cinecittà,41.81155,12.60665,Entire home/apt,45,1,0,,,1,275,0,
43059934,Deliziosa dependance per 2+2 persone,342768481,Flavio,,X Ostia/Acilia,41.79281,12.36106,Entire home/apt,35,2,18,2021-09-28,1.26,1,111,13,
43064743,Studio Superior 2 pax Twin/Double-Piazza di Spagna,303863205,Giancarlo,,I Centro Storico,41.90515,12.48454,Private room,240,3,0,,,4,333,0,
43064893,Studio Superior 2 pax Double - Piazza di Spagna,303863205,Giancarlo,,I Centro Storico,41.90448,12.48323,Private room,240,1,0,,,4,333,0,
43065003,Studio Deluxe Double 2 pax - Piazza di Spagna,303863205,Giancarlo,,I Centro Storico,41.9063,12.48261,Private room,290,3,0,,,4,331,0,
43065056,Junior Suite 2 pax Double - Piazza di Spagna,303863205,Giancarlo,,I Centro Storico,41.90655,12.48339,Private room,590,3,0,,,4,333,0,
43077340,Appartamento a coppede con 2 camere e due bagni,210830502,Nora,,II Parioli/Nomentano,41.91991,12.5013,Entire home/apt,45,1,0,,,4,0,0,
43083761,Flower Garden Hotel Roma - Camera Singola,342928781,Elena,,I Centro Storico,41.90108,12.49688,Private room,110,1,0,,,4,365,0,
43085381,Camera Tripla Superiore con bagno in camera,342448230,Claudia,,I Centro Storico,41.89092,12.50547,Private room,400,1,0,,,3,337,0,
43085384,Camera Matrimoniale Moderna con bagno in camera,342448230,Claudia,,I Centro Storico,41.89127,12.50479,Private room,59,1,3,2021-08-13,3,3,350,3,
43085388,Camera Doppia Premium con bagno privato,342448230,Claudia,,I Centro Storico,41.89268,12.50516,Private room,400,1,0,,,3,268,0,
43085814,Three double bedrooms in the Trevi Fountain,34121026,Filippo,,I Centro Storico,41.90096,12.4829,Entire home/apt,216,3,5,2021-09-09,1.38,2,231,5,
43091982,Vatican Home in Rome - Suite Borgo,341071984,Corrado&Katia,,I Centro Storico,41.90531,12.46051,Entire home/apt,90,2,0,,,2,72,0,
43093021,Vatican Home in Rome - Suite St.Peter's View,341071984,Corrado&Katia,,I Centro Storico,41.90532,12.4593,Entire home/apt,90,2,0,,,2,253,0,
43095108,Alloggio Gratuito per gli operatori sanitari,95579763,Richard,,III Monte Sacro,41.94941,12.56592,Entire home/apt,100,1,0,,,1,0,0,
43100806,Rome Suite Vatican  - Room with private bathroom,145861503,Teodora Elena,,XIII Aurelia,41.89997,12.43451,Private room,50,1,2,2021-10-08,2,9,0,2,
43101706,Rome Suite Vatican- Standard Room whit bathroom,145861503,Teodora Elena,,XIII Aurelia,41.89824,12.43406,Private room,50,1,5,2020-10-26,1.50,9,353,5,
43121121,Roof Marmorata 119,343282965,Silvia,,I Centro Storico,41.88126,12.47704,Entire home/apt,90,1,3,2020-10-06,0.22,1,101,0,
43121564,"Supercentral, 3 bedrooms apt. in the Roman Ghetto",343280789,Enrica,,I Centro Storico,41.89314,12.47896,Entire home/apt,242,3,1,2021-07-14,0.33,1,279,1,
43122249,Elegant Apartment close to Colosseum,31298668,Federica Maria,,I Centro Storico,41.89387,12.49372,Entire home/apt,179,1,110,2021-09-27,6.31,10,249,98,
43123195,Camera Aria - Romaresidence Trastevere Guesthouse,239589059,Lorenzo,,I Centro Storico,41.88663,12.47399,Private room,114,1,0,,,3,288,0,
43123450,Camera Aqua - Romaresidence Trastevere Guesthouse,239589059,Lorenzo,,I Centro Storico,41.88707,12.47228,Private room,104,1,1,2020-09-27,0.08,3,337,0,
43132827,Campo de Fiori Charming Snug Apt,276894,Francesco,,I Centro Storico,41.89519,12.47119,Entire home/apt,143,2,16,2021-09-13,2.09,9,296,16,
43145507,Luxury with Spa apartment in Piazza del Popolo,186045200,Vanina & Claudia,,I Centro Storico,41.90787,12.47571,Entire home/apt,258,3,10,2021-09-28,0.65,2,220,7,
43147250,Roman Holiday apartment for 6 by Piazza Navona,343515958,Alex,,I Centro Storico,41.89863,12.47156,Entire home/apt,267,3,4,2021-08-25,1.50,1,186,4,
43147477,Flower Garden Hotel - Camera Matrimoniale o Doppia,342928781,Elena,,I Centro Storico,41.90202,12.49653,Private room,130,1,0,,,4,365,0,
43147935,Flower Garden Hotel - Camera Tripla,342928781,Elena,,I Centro Storico,41.90011,12.49579,Private room,176,1,0,,,4,365,0,
43148019,Flower Garden Hotel - Camera Quadrupla,342928781,Elena,,I Centro Storico,41.90132,12.49796,Private room,186,1,0,,,4,365,0,
43148183,Dynamic,258188480,Richard,,VI Roma delle Torri,41.89553,12.67721,Private room,40,1,0,,,1,365,0,
43154851,Attico Roma Conca d’Oro,343564369,Alessio,,III Monte Sacro,41.94408,12.52055,Entire home/apt,99,3,0,,,1,180,0,
43154915,Roma Rione Monti con ampia terrazza privata,297943425,Michele,,I Centro Storico,41.89608,12.48869,Entire home/apt,140,1,0,,,2,0,0,
43161302,Camere private comfort Wi fi nel cuore di Roma!,343585198,Lifestyle Veneto Suite,,I Centro Storico,41.9088,12.49249,Private room,41,4,0,,,1,99,0,
43177499,Private Flat Sanitized - Campo dei Fiori 11 people,51503378,Laura,,I Centro Storico,41.89416,12.4714,Entire home/apt,189,2,0,,,37,316,0,
43185661,Stanza nel Cuore di Roma,343861811,Isabella,,I Centro Storico,41.9055,12.46416,Private room,137,1,0,,,1,0,0,
43192362,Casa luminosa ed accogliente su Villa Pamphili,233830841,Giulia,,XII Monte Verde,41.88009,12.44937,Entire home/apt,45,2,1,2020-07-17,0.07,1,9,0,
43193014,STUDIOS MEDITERRANEO,133801693,Martini,,X Ostia/Acilia,41.74625,12.36685,Entire home/apt,80,2,4,2021-08-26,0.32,1,264,3,
43210747,"Il Mare di Roma ""Rosa"": il miglior B&B a Ostia",45529245,Jessica,,X Ostia/Acilia,41.72613,12.29297,Private room,83,1,0,,,11,0,0,
43213013,singola per ragazza con letto matrimoniale,18238933,Attilia,,I Centro Storico,41.91146,12.44785,Private room,20,90,0,,,1,358,0,
43218496,Camera Matrimoniale Standard 1,213401340,Fabio,,II Parioli/Nomentano,41.91838,12.52295,Private room,78,1,0,,,10,338,0,
43218667,Camera Tripla Deluxe 3,213401340,Fabio,,II Parioli/Nomentano,41.91835,12.52304,Private room,98,1,0,,,10,358,0,
43219491,Camera Matrimoniale Deluxe con giardino privato 2,213401340,Fabio,,II Parioli/Nomentano,41.9192,12.52323,Private room,88,1,0,,,10,354,0,
43219836,Camera Economy 4,213401340,Fabio,,II Parioli/Nomentano,41.91809,12.52271,Private room,68,1,0,,,10,347,0,
43220079,Appartamento di design Rione Monti con vista,297943425,Michele,,I Centro Storico,41.89474,12.49247,Entire home/apt,150,2,0,,,2,0,0,
43221844,Now Apartments,186748801,Martina,,I Centro Storico,41.90038,12.47001,Entire home/apt,230,1,0,,,1,364,0,
43221971,Stanza in bella casa nella movida del Pigneto Roma,34539855,Francesco,,V Prenestino/Centocelle,41.89153,12.53232,Private room,30,2,0,,,1,365,0,
43229495,Camera doppia uso matrimoniale o singola Tuscolana,43708476,Fabrizio & Nelly,,VII San Giovanni/Cinecittà,41.85935,12.55908,Entire home/apt,30,2,0,,,2,99,0,
43233186,Cozy room - Coliseum - ALSO LONG TERM,340595675,Anna Lisa,,I Centro Storico,41.88804,12.49649,Private room,100,1,0,,,7,0,0,
43233833,"Il Mare di Roma ""Rossa"": il miglior B&B a Ostia",45529245,Jessica,,X Ostia/Acilia,41.7247,12.2936,Private room,89,1,0,,,11,0,0,
43233837,Du camere e cucina ar centro,344271039,Silvia,,I Centro Storico,41.91525,12.45571,Entire home/apt,120,2,9,2021-09-12,0.52,1,147,7,QA202013634
43233871,"Il Mare di Roma ""Bianca"": il miglior B&B a Ostia",45529245,Jessica,,X Ostia/Acilia,41.72581,12.29358,Private room,84,1,0,,,11,0,0,
43233875,TRASTEVERE 3 comfy unique apts same building,276894,Francesco,,I Centro Storico,41.88709,12.4669,Entire home/apt,439,2,0,,,9,118,0,
43233903,"Il Mare di Roma2 ""Country"": il miglior B&B a Ostia",45529245,Jessica,,X Ostia/Acilia,41.74058,12.28867,Private room,88,1,0,,,11,0,0,
43233957,"Il Mare di Roma 2 ""Elegance"": il tuo B&B a Ostia",45529245,Jessica,,X Ostia/Acilia,41.74046,12.28843,Private room,88,1,0,,,11,0,0,
43234011,"Il Mare di Roma Luxury ""Lavanda"": B&B a Ostia",45529245,Jessica,,X Ostia/Acilia,41.72437,12.29478,Private room,99,1,0,,,11,0,0,
43234041,"Il Mare di Roma Luxury ""Mughetto"": B&B a Ostia",45529245,Jessica,,X Ostia/Acilia,41.72444,12.29535,Private room,95,1,0,,,11,0,0,
43234067,"Il Mare di Roma Luxury ""Peonia"": B&B a Ostia",45529245,Jessica,,X Ostia/Acilia,41.72497,12.29309,Private room,105,1,0,,,11,0,0,
43236329,AMOROMA Vatican: Get the London Room,20593881,Danilo,,I Centro Storico,41.9076,12.46491,Private room,83,1,0,,,8,259,0,
43237537,Dolce Vita Affittacamere Roma - Fellini Room,338565948,Ilaria,,VII San Giovanni/Cinecittà,41.85324,12.56654,Private room,48,1,2,2021-09-05,0.37,3,355,2,
43237905,Dolce Vita Affittacamere Roma - Trevi Room,338565948,Ilaria,,VII San Giovanni/Cinecittà,41.85342,12.56617,Private room,48,1,2,2021-09-06,0.13,3,342,1,
43237985,Dolce Vita Affittacamere Roma - Colosseo Room,338565948,Ilaria,,VII San Giovanni/Cinecittà,41.8548,12.56679,Private room,50,1,0,,,3,354,0,
43244568,BLUE ROOM - 300mt to Coliseum - Also LONG TERM,340595675,Anna Lisa,,I Centro Storico,41.88839,12.49484,Private room,100,1,0,,,7,0,0,
43245541,"Monti/Colosseo apartment, 2 private terraces",344370658,Raffaella,,I Centro Storico,41.89603,12.49398,Entire home/apt,85,2,2,2021-04-26,0.33,1,194,2,
43245850,Giolli Nazionale Roma: Quadrupla,10008189,Andrea,,I Centro Storico,41.89997,12.49224,Private room,294,1,0,,,10,346,0,
43245950,Giolli Nazionale Roma: Tripla,10008189,Andrea,,I Centro Storico,41.89825,12.49145,Private room,264,1,0,,,10,359,0,
43246009,Giolli Nazionale Roma: Doppia,10008189,Andrea,,I Centro Storico,41.89821,12.49046,Private room,244,1,0,,,10,350,0,
43246092,Twin Room in Via Nazionale Rome,10008189,Andrea,,I Centro Storico,41.89857,12.49054,Private room,244,1,0,,,10,351,0,
43246131,"Economy Budget Double Room, Via Nazionale Rome",10008189,Andrea,,I Centro Storico,41.89866,12.49207,Private room,234,1,0,,,10,357,0,
43246166,"Single Room in Monti, Rome",10008189,Andrea,,I Centro Storico,41.89813,12.49053,Private room,220,1,0,,,10,361,0,
43246211,"Room with view on Via Nazionale, Monti, Rome",10008189,Andrea,,I Centro Storico,41.89829,12.49171,Private room,250,1,0,,,10,296,0,
43246326,"Room with Balcony on Via Nazionale, Monti, Rome",10008189,Andrea,,I Centro Storico,41.89993,12.49234,Private room,320,1,0,,,10,269,0,
43246386,"Vibe Luxury room with View in Monti, Rome",10008189,Andrea,,I Centro Storico,41.89822,12.49237,Private room,150,1,0,,,10,365,0,
43253602,Corso 12 Luxury Rooms & Suites - Piazza Di Spagna,26400960,Corso 12,,I Centro Storico,41.90929,12.47707,Private room,351,1,0,,,3,362,0,
43254929,"Private Room, very large and quiet",274788115,Luigi,,IV Tiburtina,41.91591,12.54438,Private room,21,7,0,,,4,284,0,
43266004,camera doppia,139716,Laura,,XIII Aurelia,41.9001,12.4438,Private room,57,2,0,,,10,353,0,
43266096,Camera singola con bagno privato,139716,Laura,,XIII Aurelia,41.90001,12.44286,Private room,42,2,1,2021-08-16,0.52,10,340,1,
43268902,AMOROMA Vatican: Under the Waterfalls for Two,20593881,Danilo,,I Centro Storico,41.90745,12.4654,Private room,103,1,4,2020-08-17,0.35,8,170,3,
43273251,"Appartamenti ""brothers"" con terrazzo",4283521,Martina,,I Centro Storico,41.89437,12.48783,Entire home/apt,90,2,16,2021-07-27,1.06,1,252,11,
43274004,Trastevere come l'hai sempre sognato,46929733,Arco Del Lauro Apartment,,I Centro Storico,41.88775,12.47614,Private room,110,5,0,,,2,254,0,
43274975,La tua camera nel medioevo trasteverino,46929733,Arco Del Lauro Apartment,,I Centro Storico,41.88816,12.47715,Private room,95,5,0,,,2,365,0,
43275664,Rome Suite Vatican- Room with private bathroom,145861503,Teodora Elena,,XIII Aurelia,41.89744,12.4346,Private room,50,1,0,,,9,350,0,
43284991,The Baions House San Pietro,34664237,Stefano,,XIII Aurelia,41.89711,12.4534,Entire home/apt,70,2,9,2021-09-22,4.03,2,213,9,ATR-008014-1
43300089,ROMA DELUXE APARTMENT 1,240673502,Angelo,,I Centro Storico,41.90479,12.45934,Entire home/apt,119,3,4,2020-07-19,0.25,2,318,0,
43302472,IREX - Trevi Fountain Penthouse,59451642,Irene,,I Centro Storico,41.89992,12.4823,Entire home/apt,160,1,0,,,3,252,0,
43305057,AndreaSuite Piazza Navona,116628901,AndreaSuite,,I Centro Storico,41.89754,12.46807,Entire home/apt,152,3,6,2021-09-02,0.79,2,292,6,
43307143,Ad 1 min dalla metro Monti Tiburtini,344825116,Marco,,IV Tiburtina,41.91751,12.54834,Private room,22,1,0,,,1,0,0,
43307848,Double room - Camera doppia,139716,Laura,,XIII Aurelia,41.90019,12.44442,Private room,54,3,3,2020-06-13,0.20,10,356,0,
43316999,Roma sotto le stelle,344961163,RomArt,,II Parioli/Nomentano,41.91515,12.52764,Entire home/apt,60,1,2,2021-08-19,0.52,1,260,2,
43332698,100m2apartment in South Trastevere with great view,55150494,Luis,,XI Arvalia/Portuense,41.86344,12.46564,Private room,35,2,0,,,1,41,0,
43338013,Cinecittà Studios Suite,63889069,Simonetta,,VII San Giovanni/Cinecittà,41.86014,12.57514,Entire home/apt,100,3,0,,,2,353,0,
43338509,Navona relais de charme,345163668,Angela,,I Centro Storico,41.89977,12.47228,Entire home/apt,350,1,0,,,1,179,0,
43338661,Deluxe 4- Contessa Arrivabene Antica Dimora,333091967,Ilenia,,XIV Monte Mario,41.91481,12.44406,Private room,90,1,0,,,11,348,0,
43338707,Matrimoniale 8 - Contessa Arrivabene Antica Dimora,333091967,Ilenia,,XIV Monte Mario,41.91495,12.44353,Private room,80,1,0,,,11,283,0,
43338726,Deluxe 6- Contessa Arrivabene Antica Dimora,333091967,Ilenia,,XIV Monte Mario,41.91667,12.44541,Private room,90,1,0,,,11,339,0,
43338744,Junior Suite - Contessa Arrivabene Antica Dimora,333091967,Ilenia,,XIV Monte Mario,41.91663,12.44417,Private room,100,1,0,,,11,344,0,
43338768,Junior Suite 2 - Contessa Arrivabene Antica Dimora,333091967,Ilenia,,XIV Monte Mario,41.91665,12.44441,Private room,100,1,0,,,11,354,0,
43340437,Junior Suite 9 - Contessa Arrivabene Antica Dimora,333091967,Ilenia,,XIV Monte Mario,41.9163,12.44407,Private room,100,1,0,,,11,339,0,
43340475,Suite - Contessa Arrivabene Antica Dimora,333091967,Ilenia,,XIV Monte Mario,41.91674,12.44352,Private room,120,1,0,,,11,356,0,
43340493,Suite 5 - Contessa Arrivabene Antica Dimora,333091967,Ilenia,,XIV Monte Mario,41.91463,12.44512,Private room,120,1,0,,,11,355,0,
43340522,Family Suite - Contessa Arrivabene Antica Dimora,333091967,Ilenia,,XIV Monte Mario,41.91472,12.4452,Private room,140,1,0,,,11,325,0,
43340589,Family Suite 2 - Antica Dimora Contessa Arrivabene,333091967,Ilenia,,XIV Monte Mario,41.91465,12.44345,Private room,160,1,0,,,11,266,0,
43352749,Villa a due passi da Roma !,30827730,Giorgia,,III Monte Sacro,42.03124,12.54938,Entire home/apt,130,1,0,,,1,363,0,
43353862,Elegante appartamento  Garbatella/Ostiense/Eataly,52782822,Fabrizio,,VIII Appia Antica,41.86855,12.48402,Entire home/apt,101,3,4,2021-09-25,0.34,10,121,4,
43354006,Splendida villa immersa nel verde dell’ Olgiata,33830195,Donato,,XV Cassia/Flaminia,42.02356,12.36055,Entire home/apt,500,7,0,,,1,83,0,
43354716,Grazioso appartamento per la vostra vacanza Romana,16037281,Jossia,,IV Tiburtina,41.91202,12.52846,Entire home/apt,50,3,1,2020-06-30,0.06,2,253,0,
43362281,Bel Poggio Country House Roma LOFT,1156473,Dario,,III Monte Sacro,41.99216,12.52072,Entire home/apt,54,2,4,2021-01-22,0.47,2,318,4,
43372814,Nuovissimo appartamento in residence privato,345518972,Stefania,,III Monte Sacro,41.96511,12.55776,Entire home/apt,48,1,1,2020-05-27,0.06,2,105,0,
43378788,Affitto stanze in zona Trastevere,16379602,Rizzo,,I Centro Storico,41.88605,12.46901,Entire home/apt,40,1,1,2020-09-20,0.08,2,0,0,
43386307,Ostia posizione unica centro storico,71422756,Vivi,,X Ostia/Acilia,41.73191,12.27579,Entire home/apt,110,15,0,,,1,177,0,
43392722,Appartamento vicino all' EUR e Ospedale IFO,86698314,Paola,,IX Eur,41.79831,12.44619,Entire home/apt,25,3,7,2021-01-18,0.45,1,142,4,
43398041,BB ’S Suites Ripetta 3,158081687,Valentina,,I Centro Storico,41.90954,12.47522,Private room,69,2,10,2021-10-09,0.79,2,335,9,
43401141,Stanza con letto Matrimoniale al PIGNETO,28339224,Fabrizio,,V Prenestino/Centocelle,41.88896,12.53757,Private room,35,2,0,,,1,0,0,
43404198,Atttico panoramico con vista a Roma,97795267,Francesco,,VIII Appia Antica,41.84569,12.49244,Entire home/apt,60,4,1,2021-06-24,0.27,3,159,1,
43408234,ART&YOGA FLAT,78822571,Claudia,,I Centro Storico,41.88679,12.47253,Entire home/apt,86,2,3,2021-09-21,1.23,4,249,3,ATR-010355-2
43408894,ROOM SHARED BATHROOM NEAR COLOSSEUM/TERMINI,56343298,Hosting Flats,,I Centro Storico,41.89215,12.50741,Private room,42,1,22,2021-07-12,1.65,6,41,14,
43410781,Penthouse Roma Garbatella,12872135,Virginie,,VIII Appia Antica,41.85704,12.4895,Entire home/apt,65,7,0,,,2,39,0,
43410897,Cappellari B - Campo de Fiori,96386494,Alberto,,I Centro Storico,41.89551,12.46943,Entire home/apt,200,1,5,2020-11-14,0.41,8,340,4,
43411162,Double room Rome,131176613,Concetta Carolina,,I Centro Storico,41.90272,12.50487,Private room,83,1,15,2020-07-03,0.98,4,353,0,18565
43411928,Tra centro e mare in libertà,330850594,Cristiano,,IX Eur,41.79293,12.53742,Entire home/apt,42,2,9,2021-08-30,0.58,1,94,5,
43413958,light house,25636668,Domenico,,V Prenestino/Centocelle,41.88058,12.56829,Entire home/apt,60,2,0,,,1,83,0,
43420087,Villa di lusso con piscina,13026968,Paolo,,XV Cassia/Flaminia,42.02769,12.37533,Entire home/apt,800,7,0,,,1,90,0,
43420246,Camera fronte piscina con giardino per gli ospiti,11510793,Federico,,VIII Appia Antica,41.83148,12.51619,Private room,50,1,2,2021-08-26,2,3,360,2,
43427608,Appartamento elegante zona Pinciano-Parioli,121305962,Parioli,,II Parioli/Nomentano,41.92403,12.48769,Entire home/apt,214,1,0,,,3,0,0,
43427845,Mini suite a pochi passi dalla Fontana di Trevi,15127695,Lorenzo,,I Centro Storico,41.90217,12.483,Private room,162,2,4,2020-09-21,0.30,3,282,1,
43432941,Stanza Matrimoniale per weekend romani. Pigneto,115900268,Emanuele,,V Prenestino/Centocelle,41.8935,12.53184,Private room,25,1,0,,,1,351,0,
43433582,View on the temple,333788166,Lucrezia,,III Monte Sacro,41.97285,12.54712,Entire home/apt,45,2,1,2020-09-16,0.08,1,2,0,
43439032,Affittasi stanza nel quartiere Coppedè,11093818,Carla,,II Parioli/Nomentano,41.92025,12.50405,Private room,20,60,0,,,1,269,0,
43439512,Vivi un sogno nel cuore di Roma,346251734,Simone,,I Centro Storico,41.88193,12.47913,Entire home/apt,267,1,6,2020-06-06,0.38,1,0,0,
43439589,Giulia's Apartment,187836237,Silvana,,I Centro Storico,41.90158,12.49457,Entire home/apt,55,1,0,,,1,68,0,
43440840,Vatican Suites 3 BR 2 BA max 8pax,72666897,Giovanni,,I Centro Storico,41.90429,12.46125,Entire home/apt,189,5,0,,,4,0,0,
43448731,Ranieri's,346352601,Maria Sofia,,I Centro Storico,41.89201,12.50172,Entire home/apt,140,2,1,2020-12-20,0.10,1,269,1,
43448992,Breathtaking views penthouse with private terraces,1764914,Marzia,,I Centro Storico,41.89996,12.47753,Entire home/apt,174,3,1,2021-07-29,0.39,23,342,1,ATR-005208-3
43455984,"INTERA CASA,6 POSTI LETTO 3 BAGNI",277153531,Guest House Aria Bixio,,I Centro Storico,41.8938,12.50818,Entire home/apt,200,2,0,,,6,343,0,
43455989,Isole Pontine in barca a Vela,120688842,Nicolò,,X Ostia/Acilia,41.74322,12.26181,Entire home/apt,250,2,0,,,2,364,0,
43456604,Appartamento con 2 bagni - Pulizia professionale,26201309,Massimo,,I Centro Storico,41.90669,12.44852,Entire home/apt,118,2,0,,,6,284,0,
43456751,Il Glicine🪴🍀🌸,48745153,Francesca,,XII Monte Verde,41.87418,12.46398,Private room,35,3,30,2021-06-23,1.96,1,130,16,
43462696,Monolocale White House Roma Centro,346507592,Rosa Maria,,VII San Giovanni/Cinecittà,41.88374,12.52016,Entire home/apt,40,1,5,2020-08-01,0.31,1,284,0,
43472312,Appartamento La Palma Montesacro,31892676,Sofia,,III Monte Sacro,41.93718,12.53518,Entire home/apt,130,2,2,2021-06-25,0.13,2,334,1,
